CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS;ordre_parada;hora_inicial
78708;montcada i reixac-manresa;BARCELONA;08:30 - 09:00;120;98;23;1900-01-01 08:30:00
78708;montcada i reixac-manresa;BARCELONA;09:00 - 09:30;141;89;23;1900-01-01 09:00:00
78708;montcada i reixac-manresa;BARCELONA;09:30 - 10:00;64;43;23;1900-01-01 09:30:00
78708;montcada i reixac-manresa;BARCELONA;10:00 - 10:30;85;60;23;1900-01-01 10:00:00
78708;montcada i reixac-manresa;BARCELONA;10:30 - 11:00;90;54;23;1900-01-01 10:30:00
78708;montcada i reixac-manresa;BARCELONA;11:00 - 11:30;61;42;23;1900-01-01 11:00:00
78708;montcada i reixac-manresa;BARCELONA;11:30 - 12:00;36;56;23;1900-01-01 11:30:00
78708;montcada i reixac-manresa;BARCELONA;12:00 - 12:30;53;76;23;1900-01-01 12:00:00
78708;montcada i reixac-manresa;BARCELONA;12:30 - 13:00;53;77;23;1900-01-01 12:30:00
78708;montcada i reixac-manresa;BARCELONA;13:00 - 13:30;52;62;23;1900-01-01 13:00:00
78708;montcada i reixac-manresa;BARCELONA;13:30 - 14:00;69;105;23;1900-01-01 13:30:00
78708;montcada i reixac-manresa;BARCELONA;14:00 - 14:30;68;113;23;1900-01-01 14:00:00
78708;montcada i reixac-manresa;BARCELONA;14:30 - 15:00;144;170;23;1900-01-01 14:30:00
78708;montcada i reixac-manresa;BARCELONA;15:00 - 15:30;98;110;23;1900-01-01 15:00:00
78708;montcada i reixac-manresa;BARCELONA;15:30 - 16:00;67;119;23;1900-01-01 15:30:00
78708;montcada i reixac-manresa;BARCELONA;16:00 - 16:30;87;80;23;1900-01-01 16:00:00
78708;montcada i reixac-manresa;BARCELONA;16:30 - 17:00;86;70;23;1900-01-01 16:30:00
78708;montcada i reixac-manresa;BARCELONA;17:00 - 17:30;78;63;23;1900-01-01 17:00:00
78708;montcada i reixac-manresa;BARCELONA;17:30 - 18:00;98;62;23;1900-01-01 17:30:00
78708;montcada i reixac-manresa;BARCELONA;18:00 - 18:30;79;102;23;1900-01-01 18:00:00
78708;montcada i reixac-manresa;BARCELONA;18:30 - 19:00;67;65;23;1900-01-01 18:30:00
78708;montcada i reixac-manresa;BARCELONA;19:00 - 19:30;45;85;23;1900-01-01 19:00:00
78708;montcada i reixac-manresa;BARCELONA;19:30 - 20:00;26;87;23;1900-01-01 19:30:00
78708;montcada i reixac-manresa;BARCELONA;20:00 - 20:30;29;82;23;1900-01-01 20:00:00
78708;montcada i reixac-manresa;BARCELONA;20:30 - 21:00;47;58;23;1900-01-01 20:30:00
78708;montcada i reixac-manresa;BARCELONA;21:00 - 21:30;40;50;23;1900-01-01 21:00:00
78708;montcada i reixac-manresa;BARCELONA;21:30 - 22:00;20;30;23;1900-01-01 21:30:00
78708;montcada i reixac-manresa;BARCELONA;22:00 - 22:30;15;36;23;1900-01-01 22:00:00
78708;montcada i reixac-manresa;BARCELONA;22:30 - 23:00;24;9;23;1900-01-01 22:30:00
78708;montcada i reixac-manresa;BARCELONA;23:00 - 23:30;9;6;23;1900-01-01 23:00:00
78708;montcada i reixac-manresa;BARCELONA;23:30 - 00:00;9;19;23;1900-01-01 23:30:00
78707;montcada i reixac-santa maria;BARCELONA;00:00 - 00:30;3;6;24;1900-01-01 00:00:00
78707;montcada i reixac-santa maria;BARCELONA;05:00 - 05:30;12;0;24;1900-01-01 05:00:00
78707;montcada i reixac-santa maria;BARCELONA;06:00 - 06:30;19;10;24;1900-01-01 06:00:00
78707;montcada i reixac-santa maria;BARCELONA;06:30 - 07:00;40;20;24;1900-01-01 06:30:00
78707;montcada i reixac-santa maria;BARCELONA;07:00 - 07:30;83;33;24;1900-01-01 07:00:00
78707;montcada i reixac-santa maria;BARCELONA;07:30 - 08:00;39;39;24;1900-01-01 07:30:00
78707;montcada i reixac-santa maria;BARCELONA;08:00 - 08:30;74;66;24;1900-01-01 08:00:00
78707;montcada i reixac-santa maria;BARCELONA;08:30 - 09:00;58;62;24;1900-01-01 08:30:00
78707;montcada i reixac-santa maria;BARCELONA;09:00 - 09:30;53;42;24;1900-01-01 09:00:00
78707;montcada i reixac-santa maria;BARCELONA;09:30 - 10:00;24;17;24;1900-01-01 09:30:00
78707;montcada i reixac-santa maria;BARCELONA;10:00 - 10:30;26;30;24;1900-01-01 10:00:00
78707;montcada i reixac-santa maria;BARCELONA;10:30 - 11:00;28;21;24;1900-01-01 10:30:00
78707;montcada i reixac-santa maria;BARCELONA;11:00 - 11:30;37;27;24;1900-01-01 11:00:00
78707;montcada i reixac-santa maria;BARCELONA;11:30 - 12:00;24;23;24;1900-01-01 11:30:00
78707;montcada i reixac-santa maria;BARCELONA;12:00 - 12:30;20;34;24;1900-01-01 12:00:00
78707;montcada i reixac-santa maria;BARCELONA;12:30 - 13:00;30;19;24;1900-01-01 12:30:00
78707;montcada i reixac-santa maria;BARCELONA;13:00 - 13:30;26;23;24;1900-01-01 13:00:00
78707;montcada i reixac-santa maria;BARCELONA;13:30 - 14:00;28;38;24;1900-01-01 13:30:00
78707;montcada i reixac-santa maria;BARCELONA;14:00 - 14:30;25;33;24;1900-01-01 14:00:00
78707;montcada i reixac-santa maria;BARCELONA;14:30 - 15:00;36;62;24;1900-01-01 14:30:00
78707;montcada i reixac-santa maria;BARCELONA;15:00 - 15:30;34;44;24;1900-01-01 15:00:00
78707;montcada i reixac-santa maria;BARCELONA;15:30 - 16:00;37;27;24;1900-01-01 15:30:00
78707;montcada i reixac-santa maria;BARCELONA;16:00 - 16:30;32;31;24;1900-01-01 16:00:00
78707;montcada i reixac-santa maria;BARCELONA;16:30 - 17:00;24;29;24;1900-01-01 16:30:00
78707;montcada i reixac-santa maria;BARCELONA;17:00 - 17:30;32;39;24;1900-01-01 17:00:00
78707;montcada i reixac-santa maria;BARCELONA;17:30 - 18:00;26;33;24;1900-01-01 17:30:00
78707;montcada i reixac-santa maria;BARCELONA;18:00 - 18:30;27;34;24;1900-01-01 18:00:00
78707;montcada i reixac-santa maria;BARCELONA;18:30 - 19:00;19;25;24;1900-01-01 18:30:00
78707;montcada i reixac-santa maria;BARCELONA;19:00 - 19:30;22;41;24;1900-01-01 19:00:00
78707;montcada i reixac-santa maria;BARCELONA;19:30 - 20:00;15;34;24;1900-01-01 19:30:00
78707;montcada i reixac-santa maria;BARCELONA;20:00 - 20:30;14;31;24;1900-01-01 20:00:00
78707;montcada i reixac-santa maria;BARCELONA;20:30 - 21:00;14;19;24;1900-01-01 20:30:00
78707;montcada i reixac-santa maria;BARCELONA;21:00 - 21:30;17;31;24;1900-01-01 21:00:00
78707;montcada i reixac-santa maria;BARCELONA;21:30 - 22:00;4;15;24;1900-01-01 21:30:00
78707;montcada i reixac-santa maria;BARCELONA;22:00 - 22:30;8;19;24;1900-01-01 22:00:00
78707;montcada i reixac-santa maria;BARCELONA;22:30 - 23:00;9;11;24;1900-01-01 22:30:00
78707;montcada i reixac-santa maria;BARCELONA;23:00 - 23:30;0;9;24;1900-01-01 23:00:00
78707;montcada i reixac-santa maria;BARCELONA;23:30 - 00:00;1;7;24;1900-01-01 23:30:00
78706;cerdanyola del valles;BARCELONA;00:00 - 00:30;3;33;25;1900-01-01 00:00:00
78706;cerdanyola del valles;BARCELONA;04:30 - 05:00;46;3;25;1900-01-01 04:30:00
78706;cerdanyola del valles;BARCELONA;05:30 - 06:00;16;4;25;1900-01-01 05:30:00
78706;cerdanyola del valles;BARCELONA;06:00 - 06:30;91;63;25;1900-01-01 06:00:00
78706;cerdanyola del valles;BARCELONA;06:30 - 07:00;297;71;25;1900-01-01 06:30:00
78706;cerdanyola del valles;BARCELONA;07:00 - 07:30;472;124;25;1900-01-01 07:00:00
78706;cerdanyola del valles;BARCELONA;07:30 - 08:00;367;165;25;1900-01-01 07:30:00
78706;cerdanyola del valles;BARCELONA;08:00 - 08:30;594;139;25;1900-01-01 08:00:00
78706;cerdanyola del valles;BARCELONA;08:30 - 09:00;446;207;25;1900-01-01 08:30:00
78706;cerdanyola del valles;BARCELONA;09:00 - 09:30;425;163;25;1900-01-01 09:00:00
78706;cerdanyola del valles;BARCELONA;09:30 - 10:00;162;83;25;1900-01-01 09:30:00
78706;cerdanyola del valles;BARCELONA;10:00 - 10:30;280;109;25;1900-01-01 10:00:00
78706;cerdanyola del valles;BARCELONA;10:30 - 11:00;145;93;25;1900-01-01 10:30:00
78706;cerdanyola del valles;BARCELONA;11:00 - 11:30;123;100;25;1900-01-01 11:00:00
78706;cerdanyola del valles;BARCELONA;11:30 - 12:00;100;103;25;1900-01-01 11:30:00
78706;cerdanyola del valles;BARCELONA;12:00 - 12:30;188;125;25;1900-01-01 12:00:00
78706;cerdanyola del valles;BARCELONA;12:30 - 13:00;114;162;25;1900-01-01 12:30:00
78706;cerdanyola del valles;BARCELONA;13:00 - 13:30;207;150;25;1900-01-01 13:00:00
78706;cerdanyola del valles;BARCELONA;13:30 - 14:00;189;222;25;1900-01-01 13:30:00
78706;cerdanyola del valles;BARCELONA;14:00 - 14:30;224;161;25;1900-01-01 14:00:00
78706;cerdanyola del valles;BARCELONA;14:30 - 15:00;203;350;25;1900-01-01 14:30:00
78706;cerdanyola del valles;BARCELONA;15:00 - 15:30;255;221;25;1900-01-01 15:00:00
78706;cerdanyola del valles;BARCELONA;15:30 - 16:00;179;294;25;1900-01-01 15:30:00
78706;cerdanyola del valles;BARCELONA;16:00 - 16:30;213;190;25;1900-01-01 16:00:00
78706;cerdanyola del valles;BARCELONA;16:30 - 17:00;125;145;25;1900-01-01 16:30:00
78706;cerdanyola del valles;BARCELONA;17:00 - 17:30;189;166;25;1900-01-01 17:00:00
78706;cerdanyola del valles;BARCELONA;17:30 - 18:00;161;210;25;1900-01-01 17:30:00
78706;cerdanyola del valles;BARCELONA;18:00 - 18:30;217;252;25;1900-01-01 18:00:00
78706;cerdanyola del valles;BARCELONA;18:30 - 19:00;213;380;25;1900-01-01 18:30:00
78706;cerdanyola del valles;BARCELONA;19:00 - 19:30;115;478;25;1900-01-01 19:00:00
78706;cerdanyola del valles;BARCELONA;19:30 - 20:00;92;283;25;1900-01-01 19:30:00
78706;cerdanyola del valles;BARCELONA;20:00 - 20:30;120;245;25;1900-01-01 20:00:00
78706;cerdanyola del valles;BARCELONA;20:30 - 21:00;95;219;25;1900-01-01 20:30:00
78706;cerdanyola del valles;BARCELONA;21:00 - 21:30;117;260;25;1900-01-01 21:00:00
78706;cerdanyola del valles;BARCELONA;21:30 - 22:00;22;49;25;1900-01-01 21:30:00
78706;cerdanyola del valles;BARCELONA;22:00 - 22:30;47;129;25;1900-01-01 22:00:00
78706;cerdanyola del valles;BARCELONA;22:30 - 23:00;40;84;25;1900-01-01 22:30:00
78706;cerdanyola del valles;BARCELONA;23:00 - 23:30;11;44;25;1900-01-01 23:00:00
78706;cerdanyola del valles;BARCELONA;23:30 - 00:00;22;70;25;1900-01-01 23:30:00
78705;barbera del valles;BARCELONA;00:00 - 00:30;2;7;26;1900-01-01 00:00:00
78705;barbera del valles;BARCELONA;04:30 - 05:00;30;4;26;1900-01-01 04:30:00
78705;barbera del valles;BARCELONA;05:30 - 06:00;26;3;26;1900-01-01 05:30:00
78705;barbera del valles;BARCELONA;06:00 - 06:30;73;14;26;1900-01-01 06:00:00
78705;barbera del valles;BARCELONA;06:30 - 07:00;162;10;26;1900-01-01 06:30:00
78705;barbera del valles;BARCELONA;07:00 - 07:30;270;25;26;1900-01-01 07:00:00
78705;barbera del valles;BARCELONA;07:30 - 08:00;222;81;26;1900-01-01 07:30:00
78705;barbera del valles;BARCELONA;08:00 - 08:30;355;90;26;1900-01-01 08:00:00
78705;barbera del valles;BARCELONA;08:30 - 09:00;122;149;26;1900-01-01 08:30:00
78705;barbera del valles;BARCELONA;09:00 - 09:30;142;36;26;1900-01-01 09:00:00
78705;barbera del valles;BARCELONA;09:30 - 10:00;82;51;26;1900-01-01 09:30:00
78705;barbera del valles;BARCELONA;10:00 - 10:30;113;42;26;1900-01-01 10:00:00
78705;barbera del valles;BARCELONA;10:30 - 11:00;45;21;26;1900-01-01 10:30:00
78705;barbera del valles;BARCELONA;11:00 - 11:30;61;49;26;1900-01-01 11:00:00
78705;barbera del valles;BARCELONA;11:30 - 12:00;43;50;26;1900-01-01 11:30:00
78705;barbera del valles;BARCELONA;12:00 - 12:30;77;66;26;1900-01-01 12:00:00
78705;barbera del valles;BARCELONA;12:30 - 13:00;36;40;26;1900-01-01 12:30:00
78705;barbera del valles;BARCELONA;13:00 - 13:30;60;72;26;1900-01-01 13:00:00
78705;barbera del valles;BARCELONA;13:30 - 14:00;73;97;26;1900-01-01 13:30:00
78705;barbera del valles;BARCELONA;14:00 - 14:30;104;121;26;1900-01-01 14:00:00
78705;barbera del valles;BARCELONA;14:30 - 15:00;103;195;26;1900-01-01 14:30:00
78705;barbera del valles;BARCELONA;15:00 - 15:30;121;152;26;1900-01-01 15:00:00
78705;barbera del valles;BARCELONA;15:30 - 16:00;56;161;26;1900-01-01 15:30:00
78705;barbera del valles;BARCELONA;16:00 - 16:30;61;112;26;1900-01-01 16:00:00
78705;barbera del valles;BARCELONA;16:30 - 17:00;60;67;26;1900-01-01 16:30:00
78705;barbera del valles;BARCELONA;17:00 - 17:30;105;66;26;1900-01-01 17:00:00
78705;barbera del valles;BARCELONA;17:30 - 18:00;48;141;26;1900-01-01 17:30:00
78705;barbera del valles;BARCELONA;18:00 - 18:30;85;122;26;1900-01-01 18:00:00
78705;barbera del valles;BARCELONA;18:30 - 19:00;103;220;26;1900-01-01 18:30:00
78705;barbera del valles;BARCELONA;19:00 - 19:30;30;152;26;1900-01-01 19:00:00
78705;barbera del valles;BARCELONA;19:30 - 20:00;54;107;26;1900-01-01 19:30:00
78705;barbera del valles;BARCELONA;20:00 - 20:30;57;111;26;1900-01-01 20:00:00
78705;barbera del valles;BARCELONA;20:30 - 21:00;35;143;26;1900-01-01 20:30:00
78705;barbera del valles;BARCELONA;21:00 - 21:30;52;137;26;1900-01-01 21:00:00
78705;barbera del valles;BARCELONA;21:30 - 22:00;16;56;26;1900-01-01 21:30:00
78705;barbera del valles;BARCELONA;22:00 - 22:30;28;92;26;1900-01-01 22:00:00
78705;barbera del valles;BARCELONA;22:30 - 23:00;14;22;26;1900-01-01 22:30:00
78705;barbera del valles;BARCELONA;23:00 - 23:30;14;18;26;1900-01-01 23:00:00
78705;barbera del valles;BARCELONA;23:30 - 00:00;0;10;26;1900-01-01 23:30:00
78703;sabadell sud;BARCELONA;00:00 - 00:30;1;10;27;1900-01-01 00:00:00
78703;sabadell sud;BARCELONA;04:30 - 05:00;16;4;27;1900-01-01 04:30:00
78703;sabadell sud;BARCELONA;05:30 - 06:00;28;3;27;1900-01-01 05:30:00
78703;sabadell sud;BARCELONA;06:00 - 06:30;70;25;27;1900-01-01 06:00:00
78703;sabadell sud;BARCELONA;06:30 - 07:00;120;47;27;1900-01-01 06:30:00
78703;sabadell sud;BARCELONA;07:00 - 07:30;213;58;27;1900-01-01 07:00:00
78703;sabadell sud;BARCELONA;07:30 - 08:00;158;90;27;1900-01-01 07:30:00
78703;sabadell sud;BARCELONA;08:00 - 08:30;235;73;27;1900-01-01 08:00:00
78703;sabadell sud;BARCELONA;08:30 - 09:00;80;54;27;1900-01-01 08:30:00
78703;sabadell sud;BARCELONA;09:00 - 09:30;157;72;27;1900-01-01 09:00:00
78703;sabadell sud;BARCELONA;09:30 - 10:00;44;41;27;1900-01-01 09:30:00
78703;sabadell sud;BARCELONA;10:00 - 10:30;58;30;27;1900-01-01 10:00:00
78703;sabadell sud;BARCELONA;10:30 - 11:00;56;35;27;1900-01-01 10:30:00
78703;sabadell sud;BARCELONA;11:00 - 11:30;45;34;27;1900-01-01 11:00:00
78703;sabadell sud;BARCELONA;11:30 - 12:00;31;31;27;1900-01-01 11:30:00
78703;sabadell sud;BARCELONA;12:00 - 12:30;50;47;27;1900-01-01 12:00:00
78703;sabadell sud;BARCELONA;12:30 - 13:00;47;42;27;1900-01-01 12:30:00
78703;sabadell sud;BARCELONA;13:00 - 13:30;61;87;27;1900-01-01 13:00:00
78703;sabadell sud;BARCELONA;13:30 - 14:00;63;89;27;1900-01-01 13:30:00
78703;sabadell sud;BARCELONA;14:00 - 14:30;94;85;27;1900-01-01 14:00:00
78703;sabadell sud;BARCELONA;14:30 - 15:00;97;118;27;1900-01-01 14:30:00
78703;sabadell sud;BARCELONA;15:00 - 15:30;69;89;27;1900-01-01 15:00:00
78703;sabadell sud;BARCELONA;15:30 - 16:00;49;93;27;1900-01-01 15:30:00
78703;sabadell sud;BARCELONA;16:00 - 16:30;64;43;27;1900-01-01 16:00:00
78703;sabadell sud;BARCELONA;16:30 - 17:00;78;91;27;1900-01-01 16:30:00
78703;sabadell sud;BARCELONA;17:00 - 17:30;74;70;27;1900-01-01 17:00:00
78703;sabadell sud;BARCELONA;17:30 - 18:00;100;109;27;1900-01-01 17:30:00
78703;sabadell sud;BARCELONA;18:00 - 18:30;89;82;27;1900-01-01 18:00:00
78703;sabadell sud;BARCELONA;18:30 - 19:00;62;181;27;1900-01-01 18:30:00
78703;sabadell sud;BARCELONA;19:00 - 19:30;65;143;27;1900-01-01 19:00:00
78703;sabadell sud;BARCELONA;19:30 - 20:00;52;81;27;1900-01-01 19:30:00
78703;sabadell sud;BARCELONA;20:00 - 20:30;54;103;27;1900-01-01 20:00:00
78703;sabadell sud;BARCELONA;20:30 - 21:00;41;80;27;1900-01-01 20:30:00
78703;sabadell sud;BARCELONA;21:00 - 21:30;50;176;27;1900-01-01 21:00:00
78703;sabadell sud;BARCELONA;21:30 - 22:00;17;51;27;1900-01-01 21:30:00
78703;sabadell sud;BARCELONA;22:00 - 22:30;10;36;27;1900-01-01 22:00:00
78703;sabadell sud;BARCELONA;22:30 - 23:00;22;31;27;1900-01-01 22:30:00
78703;sabadell sud;BARCELONA;23:00 - 23:30;12;35;27;1900-01-01 23:00:00
78703;sabadell sud;BARCELONA;23:30 - 00:00;1;10;27;1900-01-01 23:30:00
78704;sabadell centre;BARCELONA;00:00 - 00:30;6;25;28;1900-01-01 00:00:00
78704;sabadell centre;BARCELONA;00:30 - 01:00;1;16;28;1900-01-01 00:30:00
78704;sabadell centre;BARCELONA;04:30 - 05:00;15;9;28;1900-01-01 04:30:00
78704;sabadell centre;BARCELONA;05:30 - 06:00;21;5;28;1900-01-01 05:30:00
78704;sabadell centre;BARCELONA;06:00 - 06:30;68;48;28;1900-01-01 06:00:00
78704;sabadell centre;BARCELONA;06:30 - 07:00;177;40;28;1900-01-01 06:30:00
78704;sabadell centre;BARCELONA;07:00 - 07:30;421;211;28;1900-01-01 07:00:00
78704;sabadell centre;BARCELONA;07:30 - 08:00;378;377;28;1900-01-01 07:30:00
78704;sabadell centre;BARCELONA;08:00 - 08:30;433;347;28;1900-01-01 08:00:00
78704;sabadell centre;BARCELONA;08:30 - 09:00;273;247;28;1900-01-01 08:30:00
78704;sabadell centre;BARCELONA;09:00 - 09:30;243;331;28;1900-01-01 09:00:00
78704;sabadell centre;BARCELONA;09:30 - 10:00;117;145;28;1900-01-01 09:30:00
78704;sabadell centre;BARCELONA;10:00 - 10:30;110;136;28;1900-01-01 10:00:00
78704;sabadell centre;BARCELONA;10:30 - 11:00;110;115;28;1900-01-01 10:30:00
78704;sabadell centre;BARCELONA;11:00 - 11:30;121;152;28;1900-01-01 11:00:00
78704;sabadell centre;BARCELONA;11:30 - 12:00;105;107;28;1900-01-01 11:30:00
78704;sabadell centre;BARCELONA;12:00 - 12:30;179;72;28;1900-01-01 12:00:00
78704;sabadell centre;BARCELONA;12:30 - 13:00;174;95;28;1900-01-01 12:30:00
78704;sabadell centre;BARCELONA;13:00 - 13:30;154;136;28;1900-01-01 13:00:00
78704;sabadell centre;BARCELONA;13:30 - 14:00;258;253;28;1900-01-01 13:30:00
78704;sabadell centre;BARCELONA;14:00 - 14:30;230;175;28;1900-01-01 14:00:00
78704;sabadell centre;BARCELONA;14:30 - 15:00;246;248;28;1900-01-01 14:30:00
78704;sabadell centre;BARCELONA;15:00 - 15:30;237;224;28;1900-01-01 15:00:00
78704;sabadell centre;BARCELONA;15:30 - 16:00;160;217;28;1900-01-01 15:30:00
78704;sabadell centre;BARCELONA;16:00 - 16:30;99;128;28;1900-01-01 16:00:00
78704;sabadell centre;BARCELONA;16:30 - 17:00;142;319;28;1900-01-01 16:30:00
78704;sabadell centre;BARCELONA;17:00 - 17:30;148;141;28;1900-01-01 17:00:00
78704;sabadell centre;BARCELONA;17:30 - 18:00;220;239;28;1900-01-01 17:30:00
78704;sabadell centre;BARCELONA;18:00 - 18:30;174;213;28;1900-01-01 18:00:00
78704;sabadell centre;BARCELONA;18:30 - 19:00;160;267;28;1900-01-01 18:30:00
78704;sabadell centre;BARCELONA;19:00 - 19:30;194;297;28;1900-01-01 19:00:00
78704;sabadell centre;BARCELONA;19:30 - 20:00;158;143;28;1900-01-01 19:30:00
78704;sabadell centre;BARCELONA;20:00 - 20:30;264;246;28;1900-01-01 20:00:00
78704;sabadell centre;BARCELONA;20:30 - 21:00;121;118;28;1900-01-01 20:30:00
78704;sabadell centre;BARCELONA;21:00 - 21:30;127;164;28;1900-01-01 21:00:00
78704;sabadell centre;BARCELONA;21:30 - 22:00;57;136;28;1900-01-01 21:30:00
78704;sabadell centre;BARCELONA;22:00 - 22:30;10;97;28;1900-01-01 22:00:00
78704;sabadell centre;BARCELONA;22:30 - 23:00;33;20;28;1900-01-01 22:30:00
78704;sabadell centre;BARCELONA;23:00 - 23:30;21;50;28;1900-01-01 23:00:00
78704;sabadell centre;BARCELONA;23:30 - 00:00;2;22;28;1900-01-01 23:30:00
78709;sabadell nord;BARCELONA;00:00 - 00:30;1;22;29;1900-01-01 00:00:00
78709;sabadell nord;BARCELONA;00:30 - 01:00;1;18;29;1900-01-01 00:30:00
78709;sabadell nord;BARCELONA;04:30 - 05:00;51;0;29;1900-01-01 04:30:00
78709;sabadell nord;BARCELONA;05:30 - 06:00;56;7;29;1900-01-01 05:30:00
78709;sabadell nord;BARCELONA;06:00 - 06:30;184;22;29;1900-01-01 06:00:00
78709;sabadell nord;BARCELONA;06:30 - 07:00;316;69;29;1900-01-01 06:30:00
78709;sabadell nord;BARCELONA;07:00 - 07:30;300;64;29;1900-01-01 07:00:00
78709;sabadell nord;BARCELONA;07:30 - 08:00;469;183;29;1900-01-01 07:30:00
78709;sabadell nord;BARCELONA;08:00 - 08:30;394;120;29;1900-01-01 08:00:00
78709;sabadell nord;BARCELONA;08:30 - 09:00;227;65;29;1900-01-01 08:30:00
78709;sabadell nord;BARCELONA;09:00 - 09:30;160;97;29;1900-01-01 09:00:00
78709;sabadell nord;BARCELONA;09:30 - 10:00;102;72;29;1900-01-01 09:30:00
78709;sabadell nord;BARCELONA;10:00 - 10:30;80;88;29;1900-01-01 10:00:00
78709;sabadell nord;BARCELONA;10:30 - 11:00;90;84;29;1900-01-01 10:30:00
78709;sabadell nord;BARCELONA;11:00 - 11:30;95;54;29;1900-01-01 11:00:00
78709;sabadell nord;BARCELONA;11:30 - 12:00;52;39;29;1900-01-01 11:30:00
78709;sabadell nord;BARCELONA;12:00 - 12:30;88;87;29;1900-01-01 12:00:00
78709;sabadell nord;BARCELONA;12:30 - 13:00;93;86;29;1900-01-01 12:30:00
78709;sabadell nord;BARCELONA;13:00 - 13:30;100;106;29;1900-01-01 13:00:00
78709;sabadell nord;BARCELONA;13:30 - 14:00;156;107;29;1900-01-01 13:30:00
78709;sabadell nord;BARCELONA;14:00 - 14:30;149;152;29;1900-01-01 14:00:00
78709;sabadell nord;BARCELONA;14:30 - 15:00;254;184;29;1900-01-01 14:30:00
78709;sabadell nord;BARCELONA;15:00 - 15:30;165;218;29;1900-01-01 15:00:00
78709;sabadell nord;BARCELONA;15:30 - 16:00;148;223;29;1900-01-01 15:30:00
78709;sabadell nord;BARCELONA;16:00 - 16:30;80;68;29;1900-01-01 16:00:00
78709;sabadell nord;BARCELONA;16:30 - 17:00;129;209;29;1900-01-01 16:30:00
78709;sabadell nord;BARCELONA;17:00 - 17:30;94;135;29;1900-01-01 17:00:00
78709;sabadell nord;BARCELONA;17:30 - 18:00;106;149;29;1900-01-01 17:30:00
78709;sabadell nord;BARCELONA;18:00 - 18:30;140;341;29;1900-01-01 18:00:00
78709;sabadell nord;BARCELONA;18:30 - 19:00;78;301;29;1900-01-01 18:30:00
78709;sabadell nord;BARCELONA;19:00 - 19:30;75;244;29;1900-01-01 19:00:00
78709;sabadell nord;BARCELONA;19:30 - 20:00;56;248;29;1900-01-01 19:30:00
78709;sabadell nord;BARCELONA;20:00 - 20:30;74;133;29;1900-01-01 20:00:00
78709;sabadell nord;BARCELONA;20:30 - 21:00;57;179;29;1900-01-01 20:30:00
78709;sabadell nord;BARCELONA;21:00 - 21:30;88;246;29;1900-01-01 21:00:00
78709;sabadell nord;BARCELONA;21:30 - 22:00;58;157;29;1900-01-01 21:30:00
78709;sabadell nord;BARCELONA;22:00 - 22:30;12;73;29;1900-01-01 22:00:00
78709;sabadell nord;BARCELONA;22:30 - 23:00;30;87;29;1900-01-01 22:30:00
78709;sabadell nord;BARCELONA;23:00 - 23:30;9;68;29;1900-01-01 23:00:00
78709;sabadell nord;BARCELONA;23:30 - 00:00;3;38;29;1900-01-01 23:30:00
78710;terrassa est;BARCELONA;00:00 - 00:30;0;17;30;1900-01-01 00:00:00
78710;terrassa est;BARCELONA;00:30 - 01:00;0;12;30;1900-01-01 00:30:00
78710;terrassa est;BARCELONA;04:30 - 05:00;20;0;30;1900-01-01 04:30:00
78710;terrassa est;BARCELONA;05:30 - 06:00;38;0;30;1900-01-01 05:30:00
78710;terrassa est;BARCELONA;06:00 - 06:30;117;19;30;1900-01-01 06:00:00
78710;terrassa est;BARCELONA;06:30 - 07:00;124;25;30;1900-01-01 06:30:00
78710;terrassa est;BARCELONA;07:00 - 07:30;120;22;30;1900-01-01 07:00:00
78710;terrassa est;BARCELONA;07:30 - 08:00;161;78;30;1900-01-01 07:30:00
78710;terrassa est;BARCELONA;08:00 - 08:30;119;63;30;1900-01-01 08:00:00
78710;terrassa est;BARCELONA;08:30 - 09:00;112;48;30;1900-01-01 08:30:00
78710;terrassa est;BARCELONA;09:00 - 09:30;54;29;30;1900-01-01 09:00:00
78710;terrassa est;BARCELONA;09:30 - 10:00;50;17;30;1900-01-01 09:30:00
78710;terrassa est;BARCELONA;10:00 - 10:30;40;22;30;1900-01-01 10:00:00
78710;terrassa est;BARCELONA;10:30 - 11:00;53;25;30;1900-01-01 10:30:00
78710;terrassa est;BARCELONA;11:00 - 11:30;39;30;30;1900-01-01 11:00:00
78710;terrassa est;BARCELONA;11:30 - 12:00;27;24;30;1900-01-01 11:30:00
78710;terrassa est;BARCELONA;12:00 - 12:30;41;46;30;1900-01-01 12:00:00
78710;terrassa est;BARCELONA;12:30 - 13:00;58;53;30;1900-01-01 12:30:00
78710;terrassa est;BARCELONA;13:00 - 13:30;88;66;30;1900-01-01 13:00:00
78710;terrassa est;BARCELONA;13:30 - 14:00;65;55;30;1900-01-01 13:30:00
78710;terrassa est;BARCELONA;14:00 - 14:30;46;90;30;1900-01-01 14:00:00
78710;terrassa est;BARCELONA;14:30 - 15:00;110;165;30;1900-01-01 14:30:00
78710;terrassa est;BARCELONA;15:00 - 15:30;42;75;30;1900-01-01 15:00:00
78710;terrassa est;BARCELONA;15:30 - 16:00;71;84;30;1900-01-01 15:30:00
78710;terrassa est;BARCELONA;16:00 - 16:30;60;66;30;1900-01-01 16:00:00
